-4.9999997959183675,-0.0003611004959569863
-4.996932820794404,-0.0003657331540589817
-4.99386584567044,-0.00037042182785878175
-4.987731895422513,-0.00037996975325786333
-4.975463994926658,-0.0003997659980722068
-4.950928193934949,-0.0004423104233254441
-4.947861218810986,-0.00044791881496877747
-4.9447942436870225,-0.00045359413456434137
-4.938660293439095,-0.00046514853565816553
-4.9263923929432405,-0.0004890936506500726
-4.901856591951532,-0.0005405058980921843
-4.898789616827568,-0.0005472785895030336
-4.895722641703605,-0.0005541310321961546
-4.889588691455677,-0.0005680786654709701
-4.877320790959823,-0.0005969698711370214
-4.852784989968114,-0.0006589431629774598
-4.849718014844151,-0.0006671014265952715
-4.846651039720188,-0.0006753544657196607
-4.84051708947226,-0.0006921489576720976
-4.828249188976406,-0.0007269207679825806
-4.803713387984696,-0.000801437721891726
-4.800388435502832,-0.0008120700891459025
-4.797063483020969,-0.0008228345903360966
-4.79041357805724,-0.0008447660834702362
-4.7771137681297855,-0.0008902824533242503
-4.750514148274876,-0.0009882901762144351
-4.747189195793013,-0.0010012277383401062
-4.743864243311148,-0.0010143236666771832
-4.737214338347421,-0.0010409977858104236
-4.723914528419965,-0.0010963261999003557
-4.697314908565055,-0.0012153286953270408
-4.6939899560831915,-0.0012310248171459918
-4.690665003601327,-0.0012469101372575395
-4.6840150986376,-0.0012792567721933
-4.670715288710144,-0.0013463139919980716
-4.644115668855234,-0.0014903820626609179
-4.64079071637337,-0.0015093686772704334
-4.637465763891506,-0.00152858059750564
-4.630815858927779,-0.0015676901727116538
-4.617516049000324,-0.0016487223380152152
-4.590916429145413,-0.001822619733795784
-4.587811815632181,-0.0018439929722787872
-4.584707202118947,-0.0018655992121637676
-4.57849797509248,-0.0019095199933935676
-4.566079521039546,-0.002000260996043586
-4.541242612933679,-0.002193888366522711
-4.538137999420446,-0.002219279660146072
-4.535033385907212,-0.0022449436018607155
-4.528824158880746,-0.002297100111950717
-4.516405704827813,-0.0024048037097007388
-4.491568796721946,-0.002634401639418875
-4.488464183208713,-0.002664488236196412
-4.485359569695479,-0.002694892965157067
-4.479150342669013,-0.0027566690549021854
-4.46673188861608,-0.0028841748333962316
-4.441894980510213,-0.003155719718979835
-4.392221164298479,-0.003771062551172154
-4.389177450978366,-0.0038121505202438027
-4.386133737658252,-0.0038536511460933974
-4.380046311018026,-0.003937905332310657
-4.367871457737573,-0.00411153183775568
-4.343521751176668,-0.004480133683363543
-4.340478037856555,-0.004528288895431484
-4.337434324536442,-0.004576920110773968
-4.331346897896216,-0.004675627475301245
-4.3191720446157635,-0.004878942219160177
-4.294822338054859,-0.005310161740521416
-4.291778624734746,-0.00536645811505875
-4.2887349114146325,-0.00542330202585608
-4.282647484774406,-0.005538651533248965
-4.270472631493954,-0.005776132815078339
-4.246122924933049,-0.006279338941912769
-4.197423511811239,-0.007408142994969372
-4.194121821133226,-0.0074910087756273214
-4.190820130455213,-0.007574720427768985
-4.184216749099186,-0.007744712004159767
-4.1710099863871335,-0.008095186117947996
-4.144596460963027,-0.008839890899098852
-4.141294770285013,-0.008937241613910145
-4.137993079607,-0.009035567721243311
-4.131389698250974,-0.00923518063054447
-4.11818293553892,-0.009646494386784972
-4.091769410114814,-0.010519486081293905
-4.088467719436801,-0.01063351246838571
-4.085166028758788,-0.010748659788471053
-4.078562647402761,-0.010982355930208748
-4.0653558846907085,-0.011463628911677688
-4.038942359266602,-0.012483956454847615
-3.986115308418389,-0.014774725033912108
-3.983033956709006,-0.014919367982356668
-3.979952604999623,-0.015065286419674825
-3.973789901580857,-0.01536098876383166
-3.9614644947433257,-0.015968131661654124
-3.936813681068263,-0.0172476311622357
-3.93373232935888,-0.01741388361971527
-3.9306509776494973,-0.01758157452648357
-3.9244882742307317,-0.017921314561921264
-3.9121628673932003,-0.018618531104412066
-3.8875120537181376,-0.0200863922591556
-3.8844307020087547,-0.020276979389962813
-3.881349350299372,-0.020469183775764545
-3.875186646880606,-0.02085849125317056
-3.862861240043075,-0.02165703326730552
-3.8382104263680117,-0.023336538168112507
-3.788908799017886,-0.027047834585774394
-3.7855694699506026,-0.02731720968062848
-3.78223014088332,-0.027588964746452588
-3.775551482748754,-0.028139685802784017
-3.7621941664796217,-0.02927047104933243
-3.7354795339413576,-0.03165350338340678
-3.7321402048740744,-0.03196313256178736
-3.728800875806791,-0.03227543604797854
-3.7221222176722253,-0.032908142936788023
-3.708764901403093,-0.03420650082780095
-3.682050268864829,-0.03693943212556477
-3.678710939797546,-0.03729421214610571
-3.675371610730263,-0.037651985865235424
-3.6686929525956966,-0.038376597703091056
-3.6553356363265648,-0.03986266764619527
-3.6286210037883,-0.042986984733510473
-3.575191738711772,-0.049883998059659714
-3.5719133098376092,-0.0503369364019152
-3.5686348809634465,-0.0507934485686654
-3.562078023215121,-0.05171728508644986
-3.5489643077184696,-0.05360884683411114
-3.522736876725167,-0.057572719449898425
-3.5194584478510045,-0.05808560736897642
-3.5161800189768417,-0.05860244222125511
-3.5096231612285163,-0.05964804931940386
-3.496509445731865,-0.06178769031711748
-3.4702820147385625,-0.0662661871072982
-3.4670035858643997,-0.06684516082137262
-3.463725156990237,-0.06742847657167124
-3.4571682992419115,-0.06860823584136594
-3.44405458374526,-0.07102098154837921
-3.4178271527519577,-0.0760651755518995
-3.3653722907653534,-0.0870757470375044
-3.362314200859821,-0.0877573580362762
-3.3592561109542887,-0.08844348505527123
-3.3531399311432235,-0.08982937715024018
-3.340907571521094,-0.09265634616989227
-3.316442852276835,-0.09853612262950379
-3.2675134137883175,-0.11124038176147928
-3.2644553238827854,-0.11207787516588279
-3.261397233977253,-0.11292062500920576
-3.255281054166188,-0.11462198895010609
-3.2430486945440586,-0.11808883958754
-3.2185839752998,-0.12528438353002808
-3.169654536811282,-0.14076591169697977
-3.1663384695478496,-0.14186960970713053
-3.163022402284417,-0.1429803955745986
-3.156390267757552,-0.14522335450597448
-3.143125998703822,-0.1497956870045693
-3.1165974605963616,-0.1592929289775517
-3.063540384381441,-0.17975291299755147
-3.0602243171180086,-0.18109871037719147
-3.056908249854576,-0.18245257830627348
-3.050276115327711,-0.18518464661161144
-3.037011846273981,-0.1907469558360722
-3.0104833081665205,-0.20227095938422732
-2.9574262319516,-0.22696913884250194
-2.9543305036567977,-0.22848003009803872
-2.951234775361996,-0.22999876798035465
-2.9450433187723917,-0.23305986899900913
-2.9326604055931833,-0.23927720140401643
-2.9078945792347666,-0.2520973002689305
-2.858362926517933,-0.2793172795824797
-2.855267198223131,-0.2810899120416653
-2.852171469928329,-0.282871060265081
-2.8459800133387247,-0.28645897405629844
-2.8335971001595164,-0.29373782833056244
-2.8088312738010996,-0.30871166119625676
-2.759299621084266,-0.34035422589445735
-2.7562647929825843,-0.34236753973056794
-2.7532299648809024,-0.34438954671358807
-2.7471603086775387,-0.34845969144572575
-2.735020996270811,-0.3567048543060827
-2.710742371457356,-0.37361729977126323
-2.6621851218304466,-0.4091490579046576
-2.565070622576627,-0.48713934307292417
-2.5617778171170453,-0.4899466138871558
-2.558485011657463,-0.4927645710195507
-2.551899400738299,-0.49843253187192144
-2.5387281788999707,-0.5098965336119483
-2.5123857352233143,-0.5333356087077581
-2.459700847870002,-0.5822423130626464
-2.354331073163377,-0.6879447096909006
-2.157693217742475,-0.910307539947541
